"GEO_ID","B25064_001E","B25064_001M","NAME"
"1400000US06037800325","1922","290","Census Tract 8003.25, Los Angeles County, California"
"1400000US06037800326","1914","429","Census Tract 8003.26, Los Angeles County, California"
"1400000US06037800327","2,000+","***","Census Tract 8003.27, Los Angeles County, California"
"1400000US06037800328","1806","175","Census Tract 8003.28, Los Angeles County, California"
"1400000US06037800329","1886","123","Census Tract 8003.29, Los Angeles County, California"
"1400000US06037800330","2,000+","***","Census Tract 8003.30, Los Angeles County, California"
"1400000US06037800331","2,000+","***","Census Tract 8003.31, Los Angeles County, California"
"1400000US06037800332","1943","458","Census Tract 8003.32, Los Angeles County, California"
"1400000US06037800406","2,000+","***","Census Tract 8004.06, Los Angeles County, California"
"1400000US06037800408","2,000+","***","Census Tract 8004.08, Los Angeles County, California"
"1400000US06037800410","1873","316","Census Tract 8004.10, Los Angeles County, California"
"1400000US06037800504","2,000+","***","Census Tract 8005.04, Los Angeles County, California"
"1400000US06037800506","2,000+","***","Census Tract 8005.06, Los Angeles County, California"
"1400000US06037900102","1032","247","Census Tract 9001.02, Los Angeles County, California"
"1400000US06037900103","1203","97","Census Tract 9001.03, Los Angeles County, California"
"1400000US06037900104","1195","149","Census Tract 9001.04, Los Angeles County, California"
"1400000US06037900201","598","392","Census Tract 9002.01, Los Angeles County, California"
"1400000US06037900300","1156","710","Census Tract 9003, Los Angeles County, California"
"1400000US06037900501","1286","121","Census Tract 9005.01, Los Angeles County, California"
"1400000US06037900504","1263","113","Census Tract 9005.04, Los Angeles County, California"
"1400000US06037900505","1291","238","Census Tract 9005.05, Los Angeles County, California"
"1400000US06037900506","1089","246","Census Tract 9005.06, Los Angeles County, California"
"1400000US06037900507","1044","123","Census Tract 9005.07, Los Angeles County, California"
"1400000US06037900508","1517","978","Census Tract 9005.08, Los Angeles County, California"
"1400000US06037900602","728","238","Census Tract 9006.02, Los Angeles County, California"
"1400000US06037900605","1088","803","Census Tract 9006.05, Los Angeles County, California"
"1400000US06037900606","876","132","Census Tract 9006.06, Los Angeles County, California"
"1400000US06037900607","938","131","Census Tract 9006.07, Los Angeles County, California"
"1400000US06037900608","1469","281","Census Tract 9006.08, Los Angeles County, California"
"1400000US06037900609","1215","385","Census Tract 9006.09, Los Angeles County, California"
"1400000US06037900701","1019","143","Census Tract 9007.01, Los Angeles County, California"
"1400000US06037900703","959","45","Census Tract 9007.03, Los Angeles County, California"
"1400000US06037900704","1057","59","Census Tract 9007.04, Los Angeles County, California"
"1400000US06037900705","995","52","Census Tract 9007.05, Los Angeles County, California"
"1400000US06037900803","1558","288","Census Tract 9008.03, Los Angeles County, California"
"1400000US06037900804","984","184","Census Tract 9008.04, Los Angeles County, California"
"1400000US06037900805","1352","150","Census Tract 9008.05, Los Angeles County, California"
"1400000US06037900806","674","103","Census Tract 9008.06, Los Angeles County, California"
"1400000US06037900900","1625","369","Census Tract 9009, Los Angeles County, California"
"1400000US06037901003","-","**","Census Tract 9010.03, Los Angeles County, California"
"1400000US06037901004","1548","221","Census Tract 9010.04, Los Angeles County, California"
"1400000US06037901007","850","1654","Census Tract 9010.07, Los Angeles County, California"
"1400000US06037901008","1430","194","Census Tract 9010.08, Los Angeles County, California"
"1400000US06037901009","1051","258","Census Tract 9010.09, Los Angeles County, California"
"1400000US06037901010","1280","193","Census Tract 9010.10, Los Angeles County, California"
"1400000US06037901011","1130","72","Census Tract 9010.11, Los Angeles County, California"
"1400000US06037901101","1027","229","Census Tract 9011.01, Los Angeles County, California"
"1400000US06037901102","1128","136","Census Tract 9011.02, Los Angeles County, California"
"1400000US06037901205","760","29","Census Tract 9012.05, Los Angeles County, California"
"1400000US06037901209","1133","465","Census Tract 9012.09, Los Angeles County, California"
"1400000US06037901210","743","746","Census Tract 9012.10, Los Angeles County, California"
"1400000US06037901213","2,000+","***","Census Tract 9012.13, Los Angeles County, California"
"1400000US06037910001","1144","70","Census Tract 9100.01, Los Angeles County, California"
"1400000US06037910002","1219","324","Census Tract 9100.02, Los Angeles County, California"
"1400000US06037910101","815","116","Census Tract 9101.01, Los Angeles County, California"
"1400000US06037910201","1352","117","Census Tract 9102.01, Los Angeles County, California"
"1400000US06037910202","1577","457","Census Tract 9102.02, Los Angeles County, California"
"1400000US06037910205","-","**","Census Tract 9102.05, Los Angeles County, California"
"1400000US06037910206","2,000+","***","Census Tract 9102.06, Los Angeles County, California"
"1400000US06037910207","2,000+","***","Census Tract 9102.07, Los Angeles County, California"
"1400000US06037910208","1581","612","Census Tract 9102.08, Los Angeles County, California"
"1400000US06037910209","2,000+","***","Census Tract 9102.09, Los Angeles County, California"
"1400000US06037910210","2,000+","***","Census Tract 9102.10, Los Angeles County, California"
"1400000US06037910301","1274","327","Census Tract 9103.01, Los Angeles County, California"
"1400000US06037910302","2,000+","***","Census Tract 9103.02, Los Angeles County, California"
"1400000US06037910401","1072","158","Census Tract 9104.01, Los Angeles County, California"
"1400000US06037910402","894","81","Census Tract 9104.02, Los Angeles County, California"
"1400000US06037910403","855","34","Census Tract 9104.03, Los Angeles County, California"
"1400000US06037910404","1210","155","Census Tract 9104.04, Los Angeles County, California"
"1400000US06037910501","801","51","Census Tract 9105.01, Los Angeles County, California"
"1400000US06037910502","967","68","Census Tract 9105.02, Los Angeles County, California"
"1400000US06037910504","1196","349","Census Tract 9105.04, Los Angeles County, California"
"1400000US06037910505","1685","67","Census Tract 9105.05, Los Angeles County, California"
"1400000US06037910601","1323","121","Census Tract 9106.01, Los Angeles County, California"
"1400000US06037910602","1120","65","Census Tract 9106.02, Los Angeles County, California"
"1400000US06037910603","891","430","Census Tract 9106.03, Los Angeles County, California"
"1400000US06037910605","914","369","Census Tract 9106.05, Los Angeles County, California"
"1400000US06037910606","888","1337","Census Tract 9106.06, Los Angeles County, California"
"1400000US06037910705","1667","231","Census Tract 9107.05, Los Angeles County, California"
"1400000US06037910706","1333","437","Census Tract 9107.06, Los Angeles County, California"
"1400000US06037910707","1076","86","Census Tract 9107.07, Los Angeles County, California"
"1400000US06037910709","2,000+","***","Census Tract 9107.09, Los Angeles County, California"
"1400000US06037910711","818","340","Census Tract 9107.11, Los Angeles County, California"
"1400000US06037910712","1518","1066","Census Tract 9107.12, Los Angeles County, California"
"1400000US06037910713","1175","569","Census Tract 9107.13, Los Angeles County, California"
"1400000US06037910714","1179","249","Census Tract 9107.14, Los Angeles County, California"
"1400000US06037910715","1164","234","Census Tract 9107.15, Los Angeles County, California"
"1400000US06037910716","1595","175","Census Tract 9107.16, Los Angeles County, California"
"1400000US06037910804","2,000+","***","Census Tract 9108.04, Los Angeles County, California"
"1400000US06037910805","1420","997","Census Tract 9108.05, Los Angeles County, California"
"1400000US06037910807","1859","261","Census Tract 9108.07, Los Angeles County, California"
"1400000US06037910808","1822","428","Census Tract 9108.08, Los Angeles County, California"
"1400000US06037910809","2,000+","***","Census Tract 9108.09, Los Angeles County, California"
"1400000US06037910810","358","481","Census Tract 9108.10, Los Angeles County, California"
"1400000US06037910811","1542","1317","Census Tract 9108.11, Los Angeles County, California"
"1400000US06037910812","-","**","Census Tract 9108.12, Los Angeles County, California"
"1400000US06037910813","1029","170","Census Tract 9108.13, Los Angeles County, California"
"1400000US06037911001","805","247","Census Tract 9110.01, Los Angeles County, California"
"1400000US06037920011","-","**","Census Tract 9200.11, Los Angeles County, California"
"1400000US06037920012","-","**","Census Tract 9200.12, Los Angeles County, California"
"1400000US06037920013","1127","34","Census Tract 9200.13, Los Angeles County, California"
"1400000US06037920015","2,000+","***","Census Tract 9200.15, Los Angeles County, California"
"1400000US06037920016","2000","398","Census Tract 9200.16, Los Angeles County, California"
"1400000US06037920017","1423","135","Census Tract 9200.17, Los Angeles County, California"
"1400000US06037920018","2,000+","***","Census Tract 9200.18, Los Angeles County, California"
"1400000US06037920020","1452","1175","Census Tract 9200.20, Los Angeles County, California"
"1400000US06037920023","783","1102","Census Tract 9200.23, Los Angeles County, California"
"1400000US06037920026","-","**","Census Tract 9200.26, Los Angeles County, California"
"1400000US06037920028","2,000+","***","Census Tract 9200.28, Los Angeles County, California"
"1400000US06037920029","1345","223","Census Tract 9200.29, Los Angeles County, California"
"1400000US06037920030","1682","79","Census Tract 9200.30, Los Angeles County, California"
"1400000US06037920031","1217","215","Census Tract 9200.31, Los Angeles County, California"
"1400000US06037920032","1285","782","Census Tract 9200.32, Los Angeles County, California"
"1400000US06037920033","907","247","Census Tract 9200.33, Los Angeles County, California"
"1400000US06037920034","1232","170","Census Tract 9200.34, Los Angeles County, California"
"1400000US06037920035","1465","316","Census Tract 9200.35, Los Angeles County, California"
"1400000US06037920036","1320","127","Census Tract 9200.36, Los Angeles County, California"
